13412441	216.65.146.47	54405	114.66.135.170	80	reply	username:morluat
13412487	129.246.148.81	15349	44.192.103.241	80	request	cookie:wtlxrduqz
13412548	202.134.155.208	22119	248.103.28.237	80	reply	username:nfjkung
13412626	21.179.34.47	5636	95.99.186.141	80	request	cookie:ziefblq
13412658	132.57.118.180	40474	90.177.34.100	80	request	cookie:gpmmiazx
13412679	9.27.204.82	21438	206.222.229.164	80	reply	username:dtvufxn
13412754	124.194.131.155	40744	163.173.244.161	80	request	cookie:coikrebpu
13412927	103.42.214.32	60553	27.84.69.227	80	reply	username:qrlwmf
13413097	92.130.25.157	17592	241.91.95.165	80	request	cookie:oxahvee
13413118	211.27.89.222	1157	60.167.103.20	80	request	cookie:fakfbp
13413253	132.57.118.180	21930	121.68.30.160	80	request	cookie:ovwtb
13413289	74.110.29.41	3201	166.134.179.242	80	request	cookie:aevklxw
13413322	153.42.23.139	34673	81.162.247.180	80	reply	username:extlhii
13413329	40.11.215.93	2454	145.221.37.179	80	reply	username:yvwymmld
13413417	245.12.237.79	9458	168.221.70.20	80	request	cookie:ziefblq
13413476	202.242.51.140	53069	98.133.121.255	80	reply	username:jfaawku
13413508	86.23.52.251	18947	175.149.91.105	80	request	cookie:uxpjczqj
13413554	144.187.31.44	62155	204.118.247.187	80	reply	username:gryybygy
13413617	67.72.145.97	29879	50.191.63.173	80	request	cookie:uyxraxvsxu
13413631	159.82.92.240	51481	223.189.250.82	80	request	cookie:ytejeq
13413671	213.107.129.198	43330	252.228.142.155	80	request	cookie:egswy
13413776	92.126.192.54	19219	150.204.155.110	80	request	cookie:sngfxvkgw
13413807	236.60.15.164	21472	49.72.61.250	80	request	cookie:vuqujucbs
13413955	135.113.57.145	38051	89.186.104.8	80	request	cookie:uhhiuqrefl
13414148	114.173.55.172	16661	146.225.235.193	80	reply	username:jdvysdldv
13414189	89.241.57.41	47355	18.242.235.246	80	reply	username:aejzlkiqmw
13414218	22.141.173.205	33100	154.74.173.18	80	reply	username:dnycwpsor
13414242	22.141.173.205	30944	148.67.105.210	80	reply	username:mvazxtl
13414264	44.54.150.247	1723	244.111.14.136	80	request	cookie:fwsohqzykg
13414286	118.82.188.106	41595	217.22.217.83	80	request	cookie:oyxowlezw
13414290	253.104.111.68	29999	71.234.112.117	80	request	cookie:znexts
13414332	42.219.75.157	21869	87.243.171.145	80	reply	username:kmhhynbbyw
13414449	60.184.231.102	42287	42.114.168.69	80	request	cookie:xfhnm
13414477	88.59.55.46	61708	166.109.233.249	80	reply	username:kippr
13414504	114.4.182.223	8686	36.215.180.30	80	request	cookie:lxljoer
13414571	39.171.135.183	24456	11.53.133.240	80	reply	username:mrnymwv
13414592	38.162.241.231	25981	222.31.245.87	80	request	cookie:poegope
13414701	29.200.125.229	63461	32.161.170.203	80	request	cookie:jaubmctdq
13414767	208.56.70.183	60842	181.127.89.27	80	reply	username:kgbspbp
13414794	22.141.173.205	13973	10.172.231.215	80	reply	username:frnywl
13414916	92.130.25.157	51553	10.211.23.202	80	reply	username:pjbybjmf
13415018	110.5.224.45	43679	108.25.130.52	80	request	cookie:ipxboxhzgu
13415112	52.65.202.223	54130	49.180.15.228	80	request	cookie:lgqxj
13415116	52.65.202.223	54130	49.180.15.228	80	reply	username:vzhjzkxrw
13415119	178.191.52.9	56941	96.236.214.23	80	request	cookie:rumekrms
13415209	63.182.125.254	50759	84.204.177.158	80	reply	username:hpcefswchn
13415220	194.165.16.178	3086	26.23.174.14	80	request	cookie:exlif
13415224	202.242.51.140	28654	57.181.211.48	80	reply	username:tmjkhgn
13415256	112.240.122.149	51785	30.195.172.152	80	request	cookie:qlkneigkro
13415344	253.104.111.68	4091	115.24.9.78	80	reply	username:qmzdjamel
13415381	22.141.173.205	64089	62.4.4.250	80	reply	username:xcnbsb
13415438	253.104.111.68	48035	69.1.159.158	80	reply	username:uslfqtu
13415443	49.236.151.49	60844	196.165.243.112	80	reply	username:garcojse
13415493	187.100.17.116	62479	215.10.139.114	80	request	cookie:uirbrfsjg
13415498	222.241.127.96	20245	101.173.128.185	80	request	cookie:rhgsd
13415520	210.255.91.44	64530	66.51.30.165	80	reply	username:zjady
13415577	6.53.76.164	25066	6.142.168.113	80	request	cookie:ewdonuxg
13415674	230.49.43.101	59009	29.158.188.82	80	reply	username:yafdjf
13415689	43.122.74.246	11403	246.203.2.193	80	reply	username:yhxys
13415763	98.239.94.231	7538	152.76.48.103	80	request	cookie:scabn
13415784	139.37.199.165	48925	155.183.27.102	80	request	cookie:lgaqez
13415811	123.207.239.186	31895	65.247.100.237	80	reply	username:podroel
13415984	52.67.19.239	32428	140.52.30.227	80	request	cookie:kkezoult
13416145	255.52.172.245	45348	149.146.130.197	80	reply	username:svjjpo
13416199	22.141.173.205	7787	56.140.54.203	80	reply	username:jdqlik
13416383	166.61.145.238	15808	178.21.181.84	80	reply	username:egcrb
13416407	106.208.117.204	3379	140.221.106.27	80	reply	username:wuzgtslwz
13416616	65.107.199.216	51180	173.244.66.98	80	request	cookie:fired
13416686	128.101.243.219	16704	141.169.174.88	80	reply	username:leynb
13416708	119.183.33.233	27090	7.85.105.234	80	request	cookie:wceifg
13416722	132.57.118.180	54830	200.229.167.125	80	reply	username:qetnywj
13416787	92.126.192.54	62651	62.139.37.234	80	request	cookie:lgaqez
13416800	183.234.167.122	37565	42.145.39.3	80	request	cookie:ydakhzhkkl
13416886	202.134.155.208	45861	8.123.4.173	80	reply	username:dlgch
13416931	97.11.8.13	15143	197.145.69.248	80	reply	username:yrgmxug
13416940	101.155.150.175	41420	145.206.153.170	80	reply	username:azmczgnayj
13417038	207.217.165.78	63644	45.17.173.93	80	request	cookie:szzdebfn
13417071	153.42.23.139	26135	64.148.70.24	80	reply	username:bgctukgn
13417073	202.242.51.140	50002	251.3.247.143	80	request	cookie:jglkrvc
13417091	254.133.36.19	51028	137.4.122.112	80	reply	username:fbtou
13417186	169.168.90.177	50774	101.153.42.40	80	reply	username:qmzdjamel
13417209	227.6.232.148	39227	211.19.206.127	80	request	cookie:mxfhamnjk
13417266	105.117.176.243	8775	101.32.152.149	80	reply	username:jrmrkr
13417278	215.228.227.233	63562	112.249.220.80	80	reply	username:ckqwa
13417560	253.242.41.186	61948	237.193.237.229	80	reply	username:hbdrvdmz
13417573	163.240.58.91	26818	155.254.90.185	80	reply	username:xrstwawv
13417611	126.74.71.88	57946	110.71.13.220	80	request	cookie:lhicqhobu
13417633	215.228.227.233	14703	96.84.120.103	80	request	cookie:lyfou
13417662	131.45.178.160	47524	11.10.175.131	80	reply	username:lwosnq
13417663	92.130.25.157	29608	238.91.106.218	80	request	cookie:lyfou
13417718	159.165.196.107	59307	240.69.45.135	80	reply	username:eimrwcuhhw
13417797	21.82.105.219	64367	44.153.133.166	80	reply	username:gmmlehhdy
13417931	50.135.86.248	10263	99.213.5.243	80	reply	username:qmzdjamel
13417947	202.242.51.140	52689	5.67.106.198	80	reply	username:uasqrbmf
13418054	16.125.178.173	16493	204.137.206.106	80	reply	username:shncpzvxk
13418115	215.228.227.233	34615	152.218.148.242	80	request	cookie:eqirdqkl
13418129	205.113.141.206	20684	134.194.7.201	80	reply	username:hmwyx
13418241	188.252.121.16	43515	208.244.87.61	80	reply	username:rhmnhmvy
13418284	113.76.249.57	51232	198.153.124.194	80	request	cookie:mavxbou
13418367	255.93.120.181	64995	155.198.61.25	80	reply	username:opjtmhybdv
13418395	253.104.111.68	32403	138.119.177.110	80	request	cookie:dryuipn
13418506	139.37.199.165	52945	71.119.215.248	80	reply	username:betlw
13418551	153.42.23.139	52736	155.76.163.247	80	reply	username:kjxakdc
13418572	22.141.173.205	54359	97.82.105.64	80	reply	username:kgjdfjd
13418579	220.156.128.16	53810	75.216.17.106	80	reply	username:zjjetx
13418637	80.67.151.59	43435	91.95.8.26	80	reply	username:tphrvz
13418802	139.172.174.113	4780	15.19.63.229	80	reply	username:dyazcod
