13412467	55.182.7.145	23411	119.147.82.2	80	request	cookie:sgwsiuxji
13412605	156.238.112.19	27954	105.71.125.101	80	reply	username:gznoavftzw
13412647	22.141.173.205	16602	103.84.40.29	80	reply	username:bmnposjdfn
13412815	142.120.71.25	18617	120.204.170.64	80	reply	username:qfrtjfqtdo
13412857	68.112.162.206	34649	176.1.109.129	80	request	cookie:lycylhirdo
13412927	103.42.214.32	60553	27.84.69.227	80	request	cookie:gsggihu
13412949	28.64.14.21	60184	168.133.126.65	80	reply	username:hytckoro
13413022	255.112.243.214	8316	51.238.158.4	80	reply	username:jqfjyctulc
13413045	29.125.172.121	26862	134.118.172.139	80	reply	username:slqysbe
13413054	214.178.98.180	15103	15.219.198.140	80	request	cookie:gsaybhub
13413063	111.37.15.170	38942	254.144.68.11	80	request	cookie:oemnjow
13413085	101.54.63.147	48097	199.14.240.171	80	request	cookie:atxkzw
13413089	101.54.63.147	48097	199.14.240.171	80	reply	username:rdqampiw
13413243	253.104.111.68	52306	27.50.64.57	80	request	cookie:zmigagndp
13413318	132.57.118.180	26916	133.25.69.64	80	reply	username:siiydqcq
13413373	92.130.25.157	38374	66.93.206.123	80	request	cookie:dseacku
13413463	229.169.101.204	51128	140.235.117.142	80	reply	username:wbfoyoqcwi
13413615	114.151.31.118	60621	41.5.209.212	80	request	cookie:adlzyt
13413623	214.63.0.157	12093	122.145.127.97	80	reply	username:okjel
13413638	48.8.116.177	16453	173.237.66.168	80	request	cookie:hlzkoi
13413709	253.104.111.68	50970	149.145.201.134	80	request	cookie:thwdjdcbu
13413730	178.21.199.209	57770	204.148.29.147	80	request	cookie:svtgexhvzm
13413822	150.29.157.252	30909	188.110.190.78	80	reply	username:sdrle
13413829	31.74.254.78	24726	247.235.139.221	80	request	cookie:xxtyf
13413839	195.228.151.98	14326	73.205.179.136	80	reply	username:prgze
13413885	132.27.224.30	53765	186.172.122.183	80	reply	username:fuyzawi
13413938	253.104.111.68	60319	106.120.122.221	80	reply	username:ydzaqevvk
13414149	153.42.23.139	39848	55.44.110.13	80	request	cookie:whmujpkkul
13414162	201.136.4.74	39880	183.168.121.74	80	request	cookie:sslzg
13414165	201.136.4.74	39880	183.168.121.74	80	reply	username:iooifzvjaa
13414257	24.99.49.161	61223	18.209.66.65	80	reply	username:hzuwvs
13414406	139.37.199.165	10314	219.147.134.172	80	reply	username:kggcwfd
13414444	22.141.173.205	45911	63.90.51.157	80	reply	username:ptkfucmbo
13414553	62.158.255.203	3956	128.143.221.103	80	reply	username:zdlbxngcqi
13414637	139.37.199.165	4315	99.21.170.175	80	request	cookie:unzkvtt
13414947	199.114.174.41	52132	164.245.82.236	80	request	cookie:jmdybzjg
13414994	119.168.180.184	34420	141.95.58.38	80	reply	username:vdxet
13415026	68.216.199.25	43184	117.5.30.96	80	reply	username:vecabfyg
13415072	168.32.22.45	64809	66.150.181.9	80	request	cookie:ltoyjgp
13415128	132.57.118.180	17321	17.64.113.14	80	request	cookie:zxitvkdb
13415156	139.37.199.165	1403	52.132.53.211	80	request	cookie:dvgkz
13415435	240.251.113.17	59000	236.225.41.251	80	request	cookie:cgqlpgyibk
13415437	253.104.111.68	48035	69.1.159.158	80	request	cookie:miiesewrsr
13415456	107.209.172.100	42551	34.170.170.238	80	request	cookie:bidckmzqrx
13415499	222.241.127.96	20245	101.173.128.185	80	reply	username:jvbojy
13415535	106.228.188.216	38662	15.147.255.254	80	reply	username:kvaklydr
13415539	107.254.139.140	51489	232.108.62.105	80	reply	username:dtzrggjh
13415633	162.97.61.173	30826	66.206.68.90	80	request	cookie:qejkgb
13415699	73.204.242.188	62000	130.80.136.45	80	reply	username:ettmifymv
13415895	165.207.25.79	41819	26.245.169.115	80	request	cookie:idqxkkywah
13415921	152.78.64.88	43741	99.145.8.20	80	request	cookie:femsjpc
13415998	166.226.198.178	9030	197.169.177.160	80	request	cookie:segiigzncu
13416109	221.200.4.200	4075	109.6.69.112	80	request	cookie:wkoay
13416262	164.224.183.245	21478	24.243.9.245	80	request	cookie:tdjadlej
13416309	202.134.155.208	60186	36.121.140.96	80	reply	username:ishrradltn
13416393	139.174.190.81	41559	177.145.50.194	80	request	cookie:dzkqscwhh
13416408	14.215.127.196	12719	31.242.65.233	80	request	cookie:fpaysp
13416465	54.185.99.47	49365	42.141.254.141	80	reply	username:ijibn
13416477	153.42.23.139	33552	55.184.199.91	80	request	cookie:cacmo
13416647	140.208.20.32	63779	169.69.112.42	80	request	cookie:ujqyncv
13416697	211.118.169.107	11091	53.93.255.135	80	reply	username:jikwqbn
13416702	255.115.249.21	34583	234.252.236.149	80	request	cookie:hlzkoi
13416826	250.85.225.45	51122	7.193.176.95	80	reply	username:gsxnheyois
13416895	147.144.75.149	63523	175.169.247.159	80	reply	username:odliuukv
