13412441	129.38.23.164	33795	140.12.241.201	80	request	cookie:mtqcxffu
13412467	55.182.7.145	23411	119.147.82.2	80	reply	username:cktyyb
13412488	129.246.148.81	15349	44.192.103.241	80	reply	username:wdiuen
13412572	58.177.201.9	63378	242.119.205.206	80	reply	username:keboou
13412682	153.42.23.139	6418	182.200.36.220	80	request	cookie:evqootjfg
13412708	139.37.199.165	49101	32.113.53.105	80	request	cookie:wxefxvghrw
13412815	142.120.71.25	18617	120.204.170.64	80	request	cookie:gojvimrmiu
13412826	132.57.118.180	42844	44.23.108.181	80	reply	username:zplddnrgm
13412906	137.116.58.4	13768	113.218.36.208	80	request	cookie:ezgvg
13412986	49.116.9.253	20713	159.221.144.236	80	request	cookie:yhrdvoyqvu
13413139	69.149.8.154	31639	254.193.142.101	80	reply	username:uscpvzzqea
13413142	153.42.23.139	61821	235.48.221.222	80	reply	username:uzzxz
13413175	141.64.12.9	12482	81.71.158.52	80	reply	username:afgjnhl
13413183	202.134.155.208	7361	198.18.21.42	80	request	cookie:ltpystjoph
13413248	253.104.111.68	52306	27.50.64.57	80	reply	username:kqozf
13413278	151.237.120.68	41141	94.69.128.79	80	request	cookie:dpwjpharev
13413339	198.84.237.61	9259	247.225.144.220	80	reply	username:jfaawku
13413447	177.106.30.74	41936	146.177.63.99	80	reply	username:rwleylhrr
13413455	132.57.118.180	58080	233.105.183.22	80	reply	username:hddvvsdvlo
13413541	215.228.227.233	21627	12.174.251.13	80	reply	username:hreqv
13413655	199.62.10.226	48472	125.138.135.80	80	reply	username:ydzaqevvk
13413689	127.19.233.79	50551	187.41.154.152	80	request	cookie:fdotbz
13413795	135.74.94.192	41583	44.179.72.171	80	reply	username:cvozip
13413946	255.118.97.9	22242	221.198.86.31	80	reply	username:sopbddre
13414094	95.49.17.222	25065	83.217.80.110	80	reply	username:kpmsrvcse
13414103	31.35.69.118	1266	128.18.190.175	80	request	cookie:delqiksb
13414110	151.150.115.45	23326	108.60.129.113	80	reply	username:qypqhbwzr
