13412482	19.98.220.55	50168	180.204.51.76	80	request	cookie:ntkhzdgldp
13412525	143.121.143.79	17143	148.153.198.89	80	reply	username:wosswk
13412530	250.178.192.237	7563	82.183.88.242	80	request	cookie:xgmelrfnp
13412543	83.1.54.189	22906	14.36.80.23	80	reply	username:jmoyi
13412567	58.177.201.9	63378	242.119.205.206	80	request	cookie:valvrgvhtf
13412590	219.173.118.102	42124	22.66.97.151	80	reply	username:yzxnbjzskz
13412894	99.209.36.132	52169	71.128.123.13	80	request	cookie:flqzqkar
13412896	178.223.70.185	13447	195.107.245.42	80	reply	username:zopitfypjm
13412938	61.218.13.239	31079	227.105.251.30	80	request	cookie:aamatx
13412940	61.218.13.239	31079	227.105.251.30	80	reply	username:qdbtnun
13412948	28.64.14.21	60184	168.133.126.65	80	request	cookie:osupishrwo
13413013	124.68.21.123	61227	243.24.197.90	80	request	cookie:zrkejqss
13413022	150.116.173.227	13369	18.204.112.164	80	request	cookie:rswlbex
13413077	159.235.142.177	38637	102.123.225.132	80	reply	username:fbvqpeb
13413160	153.42.23.139	30432	125.64.218.134	80	request	cookie:sgacpmjfz
13413215	194.106.46.237	25789	134.220.14.227	80	reply	username:yqkcxihsqh
13413278	175.99.205.121	35239	134.49.140.66	80	reply	username:pmiunmtx
13413374	92.130.25.157	38374	66.93.206.123	80	reply	username:byatqdncyc
13413425	227.64.223.65	29619	33.213.74.25	80	request	cookie:rkmmnuz
13413444	217.241.247.229	6470	193.98.41.114	80	request	cookie:wriha
13413469	219.1.254.193	6768	186.231.133.107	80	request	cookie:ktokw
13413646	18.91.171.156	64941	81.168.21.3	80	request	cookie:hzkrrttl
13413693	127.19.233.79	50551	187.41.154.152	80	reply	username:kqdqz
13413713	253.104.111.68	50970	149.145.201.134	80	reply	username:sjukxymjs
13413899	154.119.81.96	14627	110.58.246.118	80	request	cookie:gojvimrmiu
13413904	65.4.225.84	46489	215.147.33.4	80	reply	username:frnywl
13413917	152.130.192.164	40455	69.4.88.49	80	reply	username:uvcwzfttn
13413973	215.201.245.67	21108	63.117.103.244	80	reply	username:hbdrvdmz
13413979	96.211.154.253	52534	43.34.112.54	80	reply	username:blmenaav
13414094	92.130.25.157	17344	210.243.41.244	80	request	cookie:rdiuhiwm
13414137	225.168.251.216	31977	140.127.171.89	80	request	cookie:xvxnhyvrwf
13414152	153.42.23.139	39848	55.44.110.13	80	reply	username:sdrle
13414198	247.177.68.162	6630	199.229.211.185	80	reply	username:lpcvyf
13414327	117.132.121.84	35576	33.226.88.25	80	reply	username:rkjpqn
13414342	1.81.80.205	23928	148.108.64.21	80	request	cookie:ubzeafeze
13414369	253.104.111.68	43468	124.80.22.190	80	reply	username:lwppb
13414372	3.14.46.198	58441	146.32.161.56	80	request	cookie:fvbwcy
13414612	101.239.36.3	24313	47.40.88.193	80	reply	username:ppqognllce
13414656	91.47.62.130	41293	51.30.113.150	80	reply	username:pyugurze
13414754	64.121.207.227	9682	147.121.225.112	80	request	cookie:ezkrgiij
13414836	123.243.115.46	32006	255.73.248.136	80	request	cookie:zcslnr
13414844	22.141.173.205	15826	8.122.117.14	80	reply	username:dlgch
13414855	132.57.118.180	36437	214.168.223.45	80	reply	username:sakrzoq
13414924	161.127.14.11	64703	36.62.110.35	80	reply	username:lomluimc
13414932	32.85.200.239	8949	28.132.235.233	80	reply	username:bgctukgn
13415062	92.130.25.157	22899	107.202.236.231	80	reply	username:jyqrdukmvb
13415096	22.141.173.205	6556	183.154.89.104	80	reply	username:xjufkiujvk
13415096	139.134.176.112	41017	214.144.105.201	80	request	cookie:vjhzea
13415126	253.104.111.68	9461	9.41.198.110	80	reply	username:jgyzax
13415151	91.124.130.131	45780	7.136.56.57	80	request	cookie:ycmbr
13415346	92.126.192.54	7363	175.96.253.66	80	reply	username:otagy
13415409	153.42.23.139	23591	17.253.78.185	80	request	cookie:dgazmuqw
13415432	202.242.51.140	39995	247.147.180.34	80	reply	username:jgwbf
13415473	28.11.208.220	25417	114.219.117.235	80	request	cookie:lgenonnfsv
13415516	143.83.171.200	57982	152.251.146.184	80	request	cookie:rndhcvtwfw
13415533	106.228.188.216	38662	15.147.255.254	80	request	cookie:qgwfpg
13415600	60.126.16.186	10314	130.236.96.148	80	reply	username:iplgsyyl
13415602	73.188.204.28	29620	68.6.153.83	80	reply	username:gahwo
13415612	166.208.135.8	13304	96.222.69.120	80	request	cookie:btmpyg
13415738	133.44.209.54	37121	15.119.75.255	80	reply	username:puopontrwm
13415759	23.33.238.253	38075	110.99.104.102	80	request	cookie:izbtnd
13415875	202.242.51.140	30110	218.51.219.234	80	reply	username:bvrqj
13415971	166.44.212.35	2728	154.125.132.107	80	request	cookie:rudaivds
13416137	212.179.176.165	14009	147.236.199.214	80	request	cookie:fhmzztrx
