13412412	44.61.86.112	25577	247.205.203.214	80	request	cookie:vsxojfi
13412437	167.74.38.111	6878	239.164.246.205	80	request	cookie:fqhcc
13412497	197.171.43.75	25093	155.242.187.80	80	reply	username:pdmpafoaex
13412514	242.191.230.240	30652	229.241.41.67	80	request	cookie:oviqbpknag
13412548	202.134.155.208	40289	180.248.93.163	80	request	cookie:lhicqhobu
13412705	36.181.133.213	29990	236.244.74.191	80	request	cookie:syfdimsnd
13412744	14.241.180.204	45429	152.24.193.91	80	reply	username:amleh
13412792	179.237.2.233	44752	8.59.253.225	80	request	cookie:njabhfdprv
13412920	172.63.169.21	61969	85.241.209.61	80	reply	username:csibcwqeeh
13412996	92.126.192.54	32396	220.140.122.225	80	reply	username:mwtwtzjq
13413170	141.64.12.9	12482	81.71.158.52	80	request	cookie:fwsohqzykg
13413228	184.36.237.174	39069	216.118.215.17	80	request	cookie:wbxbt
13413355	92.126.192.54	22607	26.17.35.197	80	request	cookie:nhqfcjnf
13413391	88.173.65.200	60117	159.226.180.144	80	reply	username:rxzqfpbciq
13413602	163.57.225.159	62758	212.135.110.254	80	request	cookie:fipwidl
13413628	5.124.119.3	57315	205.204.204.199	80	request	cookie:oeefdb
13413764	186.73.26.97	13586	150.106.68.111	80	request	cookie:clfoomexq
13413809	123.232.58.37	6254	254.202.12.132	80	reply	username:ftgwp
13413877	247.189.231.26	37899	237.182.34.38	80	reply	username:kfmwvhs
13413889	139.37.199.165	58982	151.40.123.12	80	request	cookie:byerz
13413976	96.211.154.253	52534	43.34.112.54	80	request	cookie:oviqbpknag
13414090	95.49.17.222	25065	83.217.80.110	80	request	cookie:aztcn
13414173	172.117.46.26	10784	198.59.199.118	80	reply	username:vsean
13414236	64.9.220.209	55776	197.26.119.166	80	reply	username:kzwpfmt
13414349	168.236.105.29	59567	171.218.135.128	80	reply	username:ufbgf
13414516	236.198.116.22	64715	112.26.223.220	80	request	cookie:jgnsk
13414520	77.60.196.147	38031	141.167.199.147	80	request	cookie:hppal
13414531	10.1.68.37	40238	121.255.169.118	80	request	cookie:otxlzht
13414611	101.239.36.3	24313	47.40.88.193	80	request	cookie:fkvevvppdp
13414632	7.189.18.167	42540	169.82.219.45	80	reply	username:possasmena
13414837	123.243.115.46	32006	255.73.248.136	80	reply	username:aqnkdbzo
13415059	92.130.25.157	22899	107.202.236.231	80	request	cookie:lutbbo
13415101	139.134.176.112	41017	214.144.105.201	80	reply	username:gwrhr
13415124	253.104.111.68	9461	9.41.198.110	80	request	cookie:szzdebfn
13415136	202.134.155.208	60479	88.98.182.179	80	reply	username:qflnc
13415168	158.251.218.37	17636	10.20.196.175	80	request	cookie:afnfkk
13415171	158.251.218.37	17636	10.20.196.175	80	reply	username:mjfnlidwo
13415212	165.92.198.14	19274	211.166.122.71	80	request	cookie:aafbgd
13415429	202.242.51.140	39995	247.147.180.34	80	request	cookie:ymoms
13415573	143.222.98.231	19163	59.236.234.154	80	request	cookie:jpugtzcdfg
13415601	73.188.204.28	29620	68.6.153.83	80	request	cookie:nepyjiohvd
13415617	166.208.135.8	13304	96.222.69.120	80	reply	username:aztstqilag
13415628	202.92.45.67	61136	62.149.189.61	80	reply	username:fzcjmop
13415646	92.130.25.157	35941	25.205.95.111	80	reply	username:wonkfbnv
13415684	132.57.118.180	47368	138.66.5.164	80	reply	username:locahegmku
13415708	81.110.130.254	45577	165.250.188.119	80	request	cookie:fiaguzr
13415765	202.242.51.140	51868	4.17.229.74	80	reply	username:lijzfvhb
13415882	92.130.25.157	21155	206.135.115.6	80	request	cookie:hquahaa
13415885	92.130.25.157	21155	206.135.115.6	80	reply	username:wummcy
13415890	107.179.62.197	27430	212.118.227.150	80	request	cookie:fmiajo
13416053	228.4.85.51	27234	97.232.211.134	80	reply	username:sqdulex
13416115	5.11.218.84	14899	91.82.222.113	80	request	cookie:gvuoyakvl
13416237	17.136.33.101	50258	169.221.32.4	80	request	cookie:briybdr
13416387	32.114.88.59	26651	38.249.42.226	80	request	cookie:fdotbz
13416428	253.80.178.72	20156	234.102.83.79	80	reply	username:okjel
13416545	202.134.155.208	37942	95.69.75.45	80	request	cookie:oesbo
13416624	38.191.101.163	1421	39.29.109.78	80	request	cookie:njijv
13416657	163.47.52.19	43395	201.223.25.246	80	request	cookie:chvof
13416668	112.37.39.235	6881	154.219.212.207	80	reply	username:mjfnlidwo
13416675	158.133.32.245	44914	99.194.204.8	80	request	cookie:ugsfe
13416678	158.133.32.245	44914	99.194.204.8	80	reply	username:wyuwilwoem
13416990	62.170.133.103	62455	148.138.118.167	80	reply	username:slqysbe
13417016	224.84.182.246	57909	75.140.180.157	80	request	cookie:yqzpfjvmpc
13417182	169.168.90.177	50774	101.153.42.40	80	request	cookie:znrzqfi
13417305	139.37.199.165	55810	200.180.51.3	80	request	cookie:gvuoyakvl
13417314	136.48.37.5	12361	104.153.60.89	80	request	cookie:nwbjw
13417317	83.9.242.236	39269	33.4.1.116	80	request	cookie:opauuvfvi
13417326	31.248.250.167	4444	12.145.141.173	80	reply	username:exuvnvztmv
13417493	186.43.188.15	49989	195.236.252.127	80	request	cookie:ycpfb
13417571	147.62.131.85	29396	208.151.1.47	80	reply	username:yafdjf
13417634	215.228.227.233	14703	96.84.120.103	80	reply	username:hsroksbqrx
13417657	131.45.178.160	47524	11.10.175.131	80	request	cookie:ezgvg
13417786	202.242.51.140	18179	202.183.11.12	80	reply	username:vdxet
13417859	166.106.72.200	22050	196.16.84.62	80	request	cookie:aztcn
13417875	49.163.162.133	5657	211.163.152.69	80	request	cookie:oejnibnxm
13417888	45.2.53.131	39810	194.125.122.116	80	reply	username:thgeqxnv
13417901	213.179.192.170	36210	220.21.156.107	80	reply	username:xvxxkdng
13417925	8.23.101.92	46969	39.54.172.58	80	reply	username:byatqdncyc
13417957	56.207.253.75	18226	63.164.145.166	80	reply	username:urmjeuahr
13417970	226.193.33.77	22261	132.39.90.239	80	request	cookie:muxehas
13418001	153.42.23.139	31240	246.124.116.156	80	request	cookie:ziefblq
13418169	122.94.245.2	27629	216.171.235.173	80	request	cookie:frvymn
13418216	227.133.230.150	20578	13.2.167.63	80	request	cookie:ktokw
13418293	242.28.5.21	60179	129.216.2.202	80	reply	username:zhzvxnha
13418337	222.105.251.211	32312	151.84.128.41	80	request	cookie:lofofbwvvb
13418378	139.37.199.165	38890	190.78.87.254	80	request	cookie:rccxbzvam
13418439	215.228.227.233	14081	172.182.25.100	80	request	cookie:jpdoexnj
13418622	202.242.51.140	44895	44.64.84.10	80	reply	username:ncaww
13418661	55.222.213.127	54308	46.69.13.135	80	request	cookie:mivicxlmch
13418663	55.222.213.127	54308	46.69.13.135	80	reply	username:unewamg
13418669	139.37.199.165	50475	90.183.162.2	80	request	cookie:faevc
13418734	121.195.9.153	5362	231.113.94.63	80	request	cookie:rqobb
13418813	215.228.227.233	8797	73.65.119.117	80	reply	username:iwplx
13418816	139.37.199.165	50776	212.209.161.212	80	request	cookie:drdfb
